begin
# comment outcar=./Alpha-R/1000K/OUTCAR.B.HR12.1000K.1498.4 structure_number=30
lattice 7.372579 4.256561 12.581182
lattice -7.372579 4.256561 12.581182
lattice 0.000000 -5.675414 8.387455
atom 5.68402000 5.02778000 15.35889000 B 0.0 0.0 2.29326300 0.16088400 1.35853900
atom 0.92876000 2.15790000 7.04910000 B 0.0 0.0 -0.82239500 1.97873700 -0.14555300
atom 3.42489000 3.60778000 11.15848000 B 0.0 0.0 -2.56038700 1.98329900 3.25112100
atom -3.99300000 2.33189000 7.08300000 B 0.0 0.0 -1.00765000 0.87233600 -1.93755800
atom -1.62471000 3.70942000 11.19932000 B 0.0 0.0 -0.47295400 1.52690700 -1.42578300
atom 0.85926000 5.03545000 15.51254000 B 0.0 0.0 -1.85446800 -0.01263400 -2.04416700
atom -6.54918000 -1.74213000 19.53111000 B 0.0 0.0 0.80043700 -2.55803000 0.55959200
atom -4.04887000 5.12734000 15.29675000 B 0.0 0.0 -1.16210000 0.53202500 4.36221800
atom -1.51813000 6.53293000 19.60627000 B 0.0 0.0 -0.95722400 1.72902900 -1.79339100
atom 5.74635000 2.23361000 19.58791000 B 0.0 0.0 1.27247600 2.01566100 -0.22376600
atom 1.05496000 -0.45503000 11.23178000 B 0.0 0.0 -1.03871000 0.23726500 -1.32870600
atom 3.31924000 0.90727000 15.42507000 B 0.0 0.0 1.05270200 -0.40516700 -0.27853800
atom -3.93539000 -0.50365000 11.34147000 B 0.0 0.0 -0.46029800 -0.50707100 -1.59421400
atom -1.63312000 0.83771000 15.42816000 B 0.0 0.0 -1.30173900 1.71515800 -0.19636900
atom 0.87418000 2.26629000 19.52554000 B 0.0 0.0 1.24340900 1.32555700 1.38717100
atom -6.44129000 0.93352000 15.30838000 B 0.0 0.0 -0.61201200 1.16101200 2.03226100
atom -3.99370000 2.24903000 19.79646000 B 0.0 0.0 0.22771100 0.51199200 0.09565400
atom -1.52100000 3.90234000 23.87736000 B 0.0 0.0 0.29670300 -0.83650900 -0.14884200
