LAMMPS data file via write_data, version 29 Aug 2024, timestep = 182, units = metal

2048 atoms
1 atom types

0 25 xlo xhi
0 25 ylo yhi
0 25 zlo zhi

Masses

1 26.9815

Atoms # atomic

36 1 0.9896913050560178 3.316284686126155 4.123960758580614 0 0 0
55 1 24.521348961933562 2.1139877033235432 3.0055187511860084 -1 0 0
63 1 1.5563893206888333 2.1778124021180725 2.418656930327466 0 0 0
74 1 3.4663347127787763 1.9326999760207175 1.6854093065804419 0 0 0
79 1 1.2212037316622444 0.87887734545725 0.8223217043104531 0 0 0
796 1 10.82477412210498 22.095392755916276 0.03382735377774161 0 0 1
137 1 1.336459874732791 1.137192125822402 4.447841112827416 0 0 0
159 1 2.3481156110922705 0.2709190830241426 2.8045290370932237 0 0 0
162 1 0.7170987527192743 3.9939622103201353 2.195601423009909 0 0 0
168 1 3.06574540903361 24.72535872407982 1.0437525378674548 0 -1 0
210 1 2.94079796397325 3.9616595335083566 1.7618440709845176 0 0 0
7 1 5.712767716770181 2.430656371952846 1.2809871240127626 0 0 0
42 1 6.633860799161229 0.5262210874432872 2.2107420999849206 0 0 0
1820 1 23.324774122088687 22.095392755916198 0.03382735376993014 0 0 1
114 1 4.355449745731998 3.676802423879844 3.1644230366943114 0 0 0
124 1 6.464539966646102 3.5597998259039887 2.9373626644501565 0 0 0
140 1 6.8298415120096045 1.8018167066002115 3.8582960310666654 0 0 0
149 1 4.910228271248516 1.5096463950632613 3.0536022883594396 0 0 0
161 1 7.0403054002292995 1.1080835503470718 0.06880054153270874 0 0 0
167 1 7.194764863811216 4.12536436250788 0.9885522844964381 0 0 0
207 1 4.9418724759737165 0.5391834849405542 0.8729716087134592 0 0 0
12 1 10.751963819747473 3.3255860610872747 4.237315984366916 0 0 0
19 1 7.840433463232957 2.18889371645161 1.913935911284153 0 0 0
1756 1 24.161955221308844 23.350559993642296 1.5236352233968389 0 0 0
56 1 11.602280167472692 0.5608667783747691 1.1716337715260385 0 0 0
65 1 12.219731030343132 2.463961868175222 0.8372614048324736 0 0 0
107 1 10.729218550446506 0.604717181709748 4.133582339067617 0 0 0
111 1 10.121259271715418 2.0703503304357023 2.129098561398351 0 0 0
119 1 8.663780947182971 2.9220399607712175 3.7057434798201796 0 0 0
129 1 11.186155748826959 4.19551174785303 2.362238631027966 0 0 0
131 1 12.260300538056356 4.491295416671293 0.46271152725553566 0 0 0
152 1 8.857083713406768 0.5575853515404556 0.986010211194067 0 0 0
1308 1 23.32477412199659 9.595392755849787 0.03382735376444753 0 0 1
196 1 8.723416023347292 0.812107929941048 3.4179193506680217 0 0 0
284 1 10.824774121975029 9.595392755845072 0.03382735375011479 0 0 1
1060 1 13.489691305069998 3.316284686131006 4.123960758579495 0 0 0
1079 1 12.021348961949 2.1139877033341903 3.0055187511692654 0 0 0
1087 1 14.056389320696187 2.1778124021306846 2.418656930309918 0 0 0
1098 1 15.966334712783139 1.9326999760281829 1.6854093065551639 0 0 0
1103 1 13.72120373169426 0.878877345464657 0.8223217042943413 0 0 0
219 1 1.838555552583511 6.831850853355277 4.824682800721043 0 0 0
1161 1 13.836459874761557 1.1371921258302662 4.447841112817891 0 0 0
1183 1 14.84811561111736 0.2709190830396216 2.804529037069015 0 0 0
1186 1 13.217098752727193 3.9939622103344914 2.195601423003141 0 0 0
1192 1 15.56574540905936 24.725358724079225 1.04375253784833 0 -1 0
1234 1 15.44079796399239 3.961659533515734 1.7618440709824996 0 0 0
1031 1 18.212767716783155 2.4306563719683605 1.2809871240284527 0 0 0
1066 1 19.13386079915548 0.5262210874469911 2.210742099969431 0 0 0
1243 1 14.338555552574679 6.831850853367102 4.824682800718167 0 0 0
1138 1 16.85544974574725 3.6768024239057677 3.164423036692256 0 0 0
1148 1 18.964539966654108 3.5597998259218913 2.937362664459113 0 0 0
1164 1 19.32984151198642 1.8018167066006179 3.8582960310485044 0 0 0
1173 1 17.410228271229002 1.5096463950672996 3.0536022883479235 0 0 0
1185 1 19.540305400239234 1.1080835503548165 0.06880054151801045 0 0 0
1191 1 19.694764863820033 4.125364362530844 0.9885522845189839 0 0 0
1231 1 17.4418724759858 0.5391834849745719 0.8729716086850051 0 0 0
1036 1 23.25196381972978 3.325586061088474 4.237315984372571 0 0 0
1043 1 20.340433463240362 2.188893716447634 1.9139359112908025 0 0 0
1742 1 24.469745965731768 21.74636110575275 4.4649246175397845 0 0 0
1080 1 24.102280167431083 0.5608667783801047 1.1716337715241618 0 0 0
1089 1 24.71973103031693 2.4639618681726976 0.8372614048532986 0 0 0
1131 1 23.229218550428577 0.6047171816986137 4.13358233907703 0 0 0
1135 1 22.62125927170766 2.0703503304417614 2.129098561404365 0 0 0
1143 1 21.163780947161964 2.922039960761718 3.705743479841419 0 0 0
1153 1 23.686155748820998 4.195511747860779 2.362238631049584 0 0 0
1155 1 24.760300538048913 4.491295416668557 0.4627115272608858 0 0 0
1176 1 21.35708371342461 0.5575853515527082 0.9860102111773523 0 0 0
731 1 1.8385555527679607 19.331850853467824 4.824682800939991 0 0 0
1220 1 21.223416023332977 0.8121079299415599 3.4179193506670646 0 0 0
2018 1 14.232523913428865 15.67477373599309 0.35327714545981487 0 0 1
11 1 3.620173044932815 5.185948627667197 0.03869069857174517 0 0 0
21 1 0.1905417305481228 7.441613295450881 3.672840872380701 0 0 0
53 1 0.10667873363874972 6.04984131332151 2.0533494550696054 0 0 0
80 1 3.72293385196886 5.887037983854342 4.389189194143737 0 0 0
98 1 24.78317095890508 5.2612291757074745 4.031209340025198 -1 0 0
104 1 2.0257099661068056 5.068946814146281 3.3691061504167408 0 0 0
144 1 3.8208363162519925 8.04482874059735 4.721197952566749 0 0 0
193 1 2.049898235695186 7.072382151086812 2.6519450934448905 0 0 0
198 1 1.1107371587416015 7.632874370803897 0.836000741950641 0 0 0
248 1 1.7241221673420872 5.474598149077428 0.8698344461579204 0 0 0
13 1 7.3042269402893805 7.625185665218175 1.8822551718445062 0 0 0
14 1 3.090469629956122 7.138509069356543 0.6363770310068787 0 0 0
31 1 5.601520995408987 9.013748977016947 1.6751893402825482 0 0 0
38 1 7.919440615703583 4.858554609904582 3.697743714590612 0 0 0
40 1 6.4322158637251325 5.697342256217419 2.3585037171269003 0 0 0
103 1 7.2398966356874865 6.721864844322522 4.007598750931714 0 0 0
116 1 5.253469573162949 7.1891028065159635 3.366435730747404 0 0 0
177 1 3.842274060625918 5.824123276546012 2.323343104432404 0 0 0
181 1 5.172964775529167 6.978601626891822 1.1386762209604713 0 0 0
215 1 5.132048459331506 4.493968660102401 1.333477681279713 0 0 0
237 1 5.649309090513726 5.062112625381715 4.199197153471775 0 0 0
238 1 6.8121258276351995 6.015340379756938 0.32593553892067084 0 0 0
54 1 8.632209108157602 6.062952905486494 1.9963705203390532 0 0 0
59 1 10.864239316809147 6.8967445153953495 2.7974026740838225 0 0 0
106 1 9.08199414141414 7.548839838956154 3.563694928554235 0 0 0
1716 1 21.822740176671495 23.68057188627644 3.929386790139713 0 0 0
994 1 1.7325239134459363 15.67477373600222 0.35327714544871225 0 0 1
166 1 9.423701019444295 8.156267692783945 1.4719485796767375 0 0 0
183 1 9.094537215188812 4.052812161153211 2.0133020951190557 0 0 0
184 1 11.621456042170164 8.01848842314359 1.200397997850786 0 0 0
203 1 10.556586634541294 5.883517188938652 1.0002265431074349 0 0 0
225 1 9.94710892549723 5.333809128172993 3.663176871387392 0 0 0
1035 1 16.120173044932553 5.185948627671318 0.038690698561736944 0 0 0
1045 1 12.690541730541085 7.441613295471106 3.6728408723805956 0 0 0
1077 1 12.606678733640459 6.049841313331479 2.0533494550644074 0 0 0
1104 1 16.22293385197319 5.887037983872471 4.389189194138953 0 0 0
1122 1 12.283170958920941 5.261229175713103 4.031209340010173 0 0 0
1128 1 14.52570996612833 5.068946814145385 3.3691061504162976 0 0 0
1168 1 16.32083631625218 8.044828740604558 4.721197952582006 0 0 0
1217 1 14.549898235691039 7.0723821510871945 2.651945093443899 0 0 0
1222 1 13.610737158739214 7.632874370812609 0.8360007419460371 0 0 0
