begin
comment source_file_name=OUTCAR.Al.8000K_HP-New.29859.5 structure_number=1
lattice 12.500000000 0.000000000 0.000000000
lattice 0.000000000 12.500000000 0.000000000
lattice 0.000000000 0.000000000 12.500000000
atom 2.00493 3.21389 8.88312 Al 0.0 0.0 0.616738 -4.900326 -6.626278
atom 6.30644 3.36554 1.51861 Al 0.0 0.0 -2.605412 -14.007102 6.870359
atom 0.01010 5.35632 10.13841 Al 0.0 0.0 -1.026635 -2.332150 -1.651458
atom 4.10846 12.33479 12.00063 Al 0.0 0.0 -0.137762 -0.643585 3.777011
atom 9.12813 7.87820 9.93998 Al 0.0 0.0 -4.574690 1.615030 -0.893261
atom 9.21606 0.23157 3.22053 Al 0.0 0.0 0.961528 -1.286584 0.557378
atom 3.33301 8.56065 3.76631 Al 0.0 0.0 -8.350283 -13.417137 -5.659285
atom 6.63276 8.91403 11.85723 Al 0.0 0.0 2.339065 -7.133477 3.232977
atom 12.41923 7.25909 8.46499 Al 0.0 0.0 0.182401 -6.400577 3.753714
atom 1.09057 11.66880 4.40185 Al 0.0 0.0 3.291170 12.414846 4.802983
atom 0.45494 3.18751 3.20636 Al 0.0 0.0 -4.342199 5.121861 0.579166
atom 3.50672 10.43221 8.37473 Al 0.0 0.0 4.794480 6.330261 -5.864450
atom 2.21696 1.85136 10.72367 Al 0.0 0.0 -6.625665 -5.587704 -0.578150
atom 3.27643 11.07598 0.81738 Al 0.0 0.0 5.479316 -0.733313 6.250096
atom 8.17973 0.35782 1.78447 Al 0.0 0.0 -2.684728 -0.431286 -9.126924
atom 7.13450 5.24215 6.38124 Al 0.0 0.0 -5.118305 -2.513032 5.863589
atom 9.02678 9.78768 2.70060 Al 0.0 0.0 2.753256 -5.746244 1.639566
atom 0.37873 6.75654 3.32483 Al 0.0 0.0 7.120606 15.650244 -5.694521
atom 12.45681 12.32560 2.97092 Al 0.0 0.0 -6.344914 -1.542781 2.521766
atom 7.65957 4.89554 8.49380 Al 0.0 0.0 2.369261 4.477561 -2.117713
atom 10.74296 4.95732 8.94366 Al 0.0 0.0 0.510361 1.199716 -3.344580
atom 0.91093 8.18277 4.53280 Al 0.0 0.0 5.211202 7.781076 -1.938968
atom 9.37761 5.92366 1.09069 Al 0.0 0.0 -0.739282 7.600336 5.087208
atom 11.60734 0.13534 9.68976 Al 0.0 0.0 -1.738624 -0.139209 6.951731
atom 0.63121 7.52082 0.19951 Al 0.0 0.0 -0.490901 6.255188 -4.923264
atom 7.23521 12.24419 3.96657 Al 0.0 0.0 4.817306 -0.542554 -2.907211
atom 2.70894 4.49943 12.38984 Al 0.0 0.0 0.942980 6.765239 2.764107
atom 11.30580 7.62361 6.59918 Al 0.0 0.0 -6.024537 1.801539 6.656168
atom 3.35317 6.17742 3.57826 Al 0.0 0.0 5.967180 16.340785 2.880768
atom 6.79512 10.76466 10.99863 Al 0.0 0.0 2.613014 -8.264695 -3.406488
atom 5.20105 11.25672 1.29651 Al 0.0 0.0 3.686592 0.360299 6.413261
atom 1.81072 12.08246 2.54407 Al 0.0 0.0 6.701121 -7.811873 -5.914992
atom 11.48299 1.40829 2.55051 Al 0.0 0.0 -2.095888 1.471050 3.264727
energy 398.14710247
charge 0.0
end
begin
comment source_file_name=OUTCAR.Al.8000K_HP-New.29859.5 structure_number=30
lattice 12.500000000 0.000000000 0.000000000
lattice 0.000000000 12.500000000 0.000000000
lattice 0.000000000 0.000000000 12.500000000
atom 5.82608 8.46968 11.05512 Al 0.0 0.0 -5.429744 5.663116 -12.481715
atom 2.04521 0.93642 5.04015 Al 0.0 0.0 3.682753 -2.890854 -1.484569
atom 1.11093 2.46969 0.36023 Al 0.0 0.0 -0.280758 3.651176 2.157880
atom 5.88110 12.05891 12.43922 Al 0.0 0.0 5.885906 8.809744 -9.651435
atom 2.73581 12.45845 10.45022 Al 0.0 0.0 -4.260941 -8.597641 -7.506438
atom 2.43818 10.57168 9.47980 Al 0.0 0.0 2.759504 0.311564 -2.428558
atom 10.85117 0.28961 3.93449 Al 0.0 0.0 0.285389 -4.328049 3.842370
atom 8.89623 5.57602 9.91059 Al 0.0 0.0 -5.036938 2.529952 -4.119105
atom 8.58792 5.25966 7.05541 Al 0.0 0.0 1.517582 -7.279336 -0.271888
